Id,SalePrice
2812,129726.344
2813,182304.16666666666
2814,151276.54285714286
2815,91930.78571428571
2816,236932.61538461538
2817,109765.8346456693
2818,129726.344
2819,176337.5
2820,144154.09923664122
2821,91930.78571428571
2822,151276.54285714286
2823,301233.10256410256
2824,152505.3125
2825,109765.8346456693
2826,144154.09923664122
2827,151276.54285714286
2828,217450.75438596492
2829,197728.5980392157
2830,253714.21212121213
2831,176337.5
2832,256898.13333333333
2833,295002.1666666667
2834,217450.75438596492
2835,256898.13333333333
2836,176337.5
2837,152505.3125
2838,144154.09923664122
2839,176337.5
2840,213154.38888888888
2841,197728.5980392157
2842,197728.5980392157
2843,144154.09923664122
2844,144154.09923664122
2845,129726.344
2846,197728.5980392157
2847,197728.5980392157
2848,197728.5980392157
2849,217450.75438596492
2850,253714.21212121213
2851,253714.21212121213
2852,253714.21212121213
2853,217450.75438596492
2854,129726.344
2855,197728.5980392157
2856,197728.5980392157
2857,176337.5
2858,197728.5980392157
2859,121525.46153846153
2860,129726.344
2861,152505.3125
2862,197728.5980392157
2863,129726.344
2864,295002.1666666667
2865,129726.344
2866,197728.5980392157
2867,109765.8346456693
2868,121525.46153846153
2869,121525.46153846153
2870,144154.09923664122
2871,91930.78571428571
2872,54566.666666666664
2873,91930.78571428571
2874,121525.46153846153
2875,144154.09923664122
2876,151276.54285714286
2877,151276.54285714286
2878,151276.54285714286
2879,121525.46153846153
2880,121525.46153846153
2881,151276.54285714286
2882,151276.54285714286
2883,151276.54285714286
2884,151276.54285714286
2885,151276.54285714286
2886,151276.54285714286
2887,91930.78571428571
2888,121525.46153846153
2889,54566.666666666664
2890,109765.8346456693
2891,151276.54285714286
2892,54566.666666666664
2893,144154.09923664122
2894,54566.666666666664
2895,402365.85714285716
2896,331883.71428571426
2897,213154.38888888888
2898,151276.54285714286
2899,213154.38888888888
2900,144154.09923664122
2901,241362.5
2902,182264.16666666666
2903,402365.85714285716
2904,301233.10256410256
2905,109765.8346456693
2906,197728.5980392157
2907,109765.8346456693
2908,129726.344
2909,152505.3125
2910,129726.344
2911,109765.8346456693
2912,144154.09923664122
2913,129726.344
2914,109765.8346456693
2915,109765.8346456693
2916,109765.8346456693
2917,152505.3125
2918,109765.8346456693
2919,217450.75438596492
